pincode,district,latitude,longitude
301030,ALWAR,27.535864,76.72788
301035,ALWAR,27.277911,76.879303
301401,ALWAR,27.926586,76.574831
301402,ALWAR,27.701837,76.39556
301403,ALWAR,27.628297,76.612388
301404,ALWAR,27.834611,76.677365
301405,ALWAR,27.746525,76.762507
301406,ALWAR,27.409072,76.72788
301407,ALWAR,27.664535,76.152015
301408,ALWAR,27.200467,77.037736
301409,ALWAR,27.162832,76.671591
301410,ALWAR,27.149861,76.375305
301411,ALWAR,27.777354,76.843266
301412,ALWAR,27.821923,76.447822
301413,ALWAR,27.15045,76.828849
301414,ALWAR,27.326085,76.570497
301415,ALWAR,27.121383,76.496792
301416,ALWAR,27.5613889,76.6122222
301427,ALWAR,27.912247,76.488118
301604,ALWAR,27.889117,76.472214
301701,ALWAR,27.885207,76.29289
301702,ALWAR,29.909509,71.759282
301703,ALWAR,27.55004,76.352652
301704,ALWAR,28.137101,76.347086
301705,ALWAR,28.043646,76.40207
301706,ALWAR,28.024383,76.446186
301707,ALWAR,28.092676,76.774048
301708,ALWAR,28.0716111,76.4290278
301709,ALWAR,27.960283,76.279771
301713,ALWAR,27.95446,76.204285
301714,ALWAR,27.946474,76.463249
302001,JAIPUR,26.9175278,75.8036667
302002,JAIPUR,26.936954,75.839596
302003,JAIPUR,26.91525,75.8472778
302004,JAIPUR,26.8711667,75.8205556
302005,JAIPUR,26.8918333,75.7975278
302006,JAIPUR,26.922301,75.798962
302012,JAIPUR,27.014451,75.703751
302013,JAIPUR,26.8820556,72.8154722
302015,JAIPUR,26.873427,75.799251
302016,JAIPUR,26.9402778,75.8005556
302017,JAIPUR,26.8360833,75.8303333
302018,JAIPUR,26.8472222,75.7933333
302019,JAIPUR,26.91925,75.7196389
302020,JAIPUR,26.8763889,75.7602778
302021,JAIPUR,26.9116667,75.74
302022,JAIPUR,26.774535,75.879538
302026,JAIPUR,26.8718333,75.6981944
302027,JAIPUR,26.9666111,75.8820556
302028,JAIPUR,27.003906,75.910031
302029,JAIPUR,26.806861,75.749681
302031,JAIPUR,26.869891,75.892244
302033,JAIPUR,26.91925,75.7196389
302034,JAIPUR,26.91925,75.7196389
302037,JAIPUR,26.91925,75.7196389
302038,JAIPUR,,
302039,JAIPUR,26.9653611,75.7727778
302041,JAIPUR,26.920651,75.748382
302042,JAIPUR,26.853545,75.636444
302044,JAIPUR,26.953393,75.702683
302046,JAIPUR,26.92098,75.79422
302047,JAIPUR,26.84961,75.76349
302048,JAIPUR,27.047906,75.756643
302049,JAIPUR,26.917791,75.803439
303001,JAIPUR,30.115206,78.732919
303002,JAIPUR,28.133843,75.498552
303003,JAIPUR,,
303004,DAUSA,26.82429,76.262395
303005,JAIPUR,28.109158,75.595347
303006,JAIPUR,26.498389,75.735574
303007,JAIPUR,26.014,75.101
303008,JAIPUR,25.652671,72.429123
303009,JAIPUR,24.809918,71.778559
303012,JAIPUR,28.029802,79.377529
303102,JAIPUR,25.960405,76.165332
303103,JAIPUR,27.193032,73.88749
303104,JAIPUR,,
303105,JAIPUR,,
303106,JAIPUR,,
303107,JAIPUR,,
303108,JAIPUR,27.659192,76.114599
303109,JAIPUR,26.014,75.101
303110,JAIPUR,27.6071389,76.1784167
303119,JAIPUR,27.506394,76.053696
303120,JAIPUR,27.161043,76.053696
303121,JAIPUR,26.91925,75.7196389
303122,JAIPUR,26.91925,75.7196389
303123,JAIPUR,26.732591,76.152288
303124,JAIPUR,,
303301,JAIPUR,,
303302,DAUSA,26.014,75.101
303303,DAUSA,26.229727,76.535095
303304,DAUSA,,
303305,JAIPUR,,
303313,DAUSA,27.009645,76.684583
303315,DAUSA,,
303323,DAUSA,10.514149,76.223288
303325,DAUSA,23.824925,73.075389
303326,DAUSA,26.014,75.101
303327,DAUSA,,
303328,JAIPUR,26.910915,74.955948
303329,JAIPUR,26.9719722,75.3807222
303338,JAIPUR,28.421873,76.140693
303348,JAIPUR,26.872844,76.1117
303501,DAUSA,,
303502,DAUSA,26.292819,78.904777
303503,DAUSA,26.827173,75.764459
303504,DAUSA,27.454781,75.956484
303505,DAUSA,26.693571,76.298594
303506,DAUSA,26.739159,76.123605
303507,DAUSA,26.739159,76.123605
303508,DAUSA,,
303509,DAUSA,19.890707,75.218735
303510,DAUSA,27.161043,76.053696
303511,DAUSA,,
303601,JAIPUR,27.358268,75.828701
303602,JAIPUR,26.014,75.101
303603,JAIPUR,27.184474,75.416992
303604,JAIPUR,26.014,75.101
303701,JAIPUR,,
303702,JAIPUR,27.1677778,75.7102778
303704,JAIPUR,27.124149,75.755319
303706,JAIPUR,26.981809,75.500008
303712,JAIPUR,27.124149,75.755319
303801,JAIPUR,26.551862,75.960839
303803,JAIPUR,27.361577,75.763313
303804,JAIPUR,22.303319,73.200229
303805,JAIPUR,,
303806,JAIPUR,,
303807,JAIPUR,26.808524,75.072797
303901,JAIPUR,,
303903,JAIPUR,26.690997,75.966644
303904,JAIPUR,26.637773,75.704438
303905,JAIPUR,26.732558,75.771528
303908,JAIPUR,29.210423,78.961884
304001,TONK,25.122027,55.139934
304021,TONK,26.279144,75.891155
304022,TONK,26.240838,75.546582
304023,TONK,25.809397,76.297146
304024,TONK,27.063273,73.82285
304025,TONK,26.264471,76.100639
304026,TONK,25.892519,75.754592
304501,TONK,26.31017,75.449767
304502,TONK,27.146981,75.464332
304503,TONK,26.374439,75.160375
304504,TONK,27.323687,74.951733
304505,TONK,27.178965,74.938414
304507,TONK,25.869224,75.352878
304801,TONK,28.179614,75.498552
304802,TONK,26.401422,75.872161
304803,TONK,25.83324,75.5102
304804,TONK,25.785002,75.404212
305001,AJMER,26.4589444,74.6355278
305002,AJMER,26.4274405,74.6826232
305003,AJMER,26.4323,74.6273
305004,AJMER,26.5393,74.6378
305005,AJMER,26.4343,74.5405
305006,AJMER,26.4641,74.6087
305007,AJMER,26.4523889,74.6554722
305009,AJMER,26.5088611,74.6755556
305012,AJMER,26.365666,74.649249
305021,AJMER,26.6712778,74.6930556
305022,AJMER,26.4851,74.5515
305023,AJMER,18.5864,73.7368
305024,AJMER,23.7258333,92.7190278
305025,AJMER,25.1618,73.032
305026,NAGAUR,,
305201,AJMER,26.100005,74.316695
305202,AJMER,26.191877,74.434531
305203,AJMER,26.26,74.6
305204,AJMER,26.41,74.42
305205,AJMER,23.7258333,92.7190278
305206,AJMER,26.3742,74.517
305207,AJMER,26.34,74.51
305401,AJMER,26.2881,74.6825
305402,AJMER,26.45,74.64
305403,AJMER,26.06,75.01
305404,AJMER,25.97,75.15
305405,AJMER,25.97,75.15
305406,AJMER,26.09,75.22
305407,AJMER,25.76,75.23
305408,AJMER,25.01,75.02
305412,AJMER,26.3,74.73
305415,AJMER,26.04,75.28
305601,AJMER,26.3,74.73
305621,AJMER,26.05,74.77
305622,AJMER,26.05,74.77
305623,AJMER,26.073,74.473
305624,AJMER,27.52896,75.26176
305625,BHILWARA,25.94,75
305627,AJMER,26.3,74.73
305628,AJMER,26.06,74.8
305629,AJMER,25.95,74.59
305630,AJMER,26.09,74.63
305631,AJMER,25.99,74.41
305801,AJMER,26.4654,74.9457
305802,AJMER,26.0670142,74.736633
305811,AJMER,26.6616,74.771
305812,AJMER,26.6549722,74.9388333
305813,AJMER,26.3073,75.17311
305814,AJMER,26.900893,74.883606
305815,AJMER,26.738531,74.79807
305816,AJMER,26.6537,74.995
305817,AJMER,26.632134,74.871447
305819,AJMER,26.2867222,74.8306389
305901,AJMER,26.09,74.39
305921,RAJSAMAND,25.83,74.09
305922,AJMER,25.9237,74.2128
305923,AJMER,25.88,74.21
305924,AJMER,26.12205,74.29131
305925,RAJSAMAND,25.96,74.31
305926,AJMER,25.82,74.04
305927,AJMER,26,74.19
306001,PALI,25.7033185,73.5652891
306021,PALI,25.64535,73.6342
306022,PALI,25.49285,73.75025
306023,PALI,25.6831,73.78122
306101,PALI,25.7697222,73.3233333
306102,PALI,26.041306,74.023737
306103,PALI,25.923465,73.666158
306104,PALI,26.00734,73.60605
306105,PALI,26.041305,26.041305
306114,PALI,25.923465,73.666158
306115,PALI,25.270973,73.565389
306116,PALI,25.2314626,73.2381886
306119,PALI,25.7710963,73.3234408
306126,PALI,25.159049,73.090805
306301,PALI,26.38901,73.9685
306302,PALI,26.203105,73.936395
306303,PALI,26.203107,73.936393
306304,PALI,26.041305,74.023738
306305,PALI,26.10175,73.9542
306306,PALI,25.923465,73.666158
306307,PALI,26.0042,73.92255
306308,PALI,26.2768785,73.9557273
306401,PALI,26.2022267,73.11207
306421,PALI,25.954425,73.133319
306422,PALI,,
306501,PALI,73.5211226,25.6263711
306502,PALI,25.270972,73.56539
306503,PALI,25.270974,73.565388
306504,PALI,24.85383,73.16635
306601,PALI,25.34635,73.35645
306602,PALI,25.159052,73.090802
306603,PALI,25.270969,73.565393
306604,PALI,,
306701,PALI,25.184033,73.2850971
306702,PALI,25.270968,73.565394
306703,PALI,25.353208,73.5773814
306704,PALI,25.195908,73.291069
306705,PALI,25.195906,73.291071
306706,PALI,25.1250649,73.2961843
306707,PALI,25.0914,73.258
306708,PALI,25.159052,73.090802
306709,PALI,25.18895,73.4268
306901,PALI,25.23935,73.0247
306902,PALI,25.159051,73.090803
306912,PALI,25.15905,73.090804
307001,SIROHI,24.9274,72.773835
307019,SIROHI,24.6981389,73.00875
307022,SIROHI,24.678075,73.078896
307023,SIROHI,24.683546,72.931185
307024,SIROHI,24.582756,72.90176
307025,UDAIPUR,24.53,73.18
307026,SIROHI,24.530798,72.587765
307027,SIROHI,25.125367,73.062973
307028,SIROHI,25.072012,72.968202
307029,JALOR,25.487813,72.779167
307030,JALOR,25.465609,73.01839
307031,SIROHI,24.808626,73.188062
307032,SIROHI,24.632555,72.9322
307043,SIROHI,25.0249,72.867056
307501,SIROHI,24.609382,72.72298
307510,SIROHI,24.554884,72.835688
307511,SIROHI,24.678707,72.645053
307512,SIROHI,24.702247,72.550299
307513,SIROHI,24.588071,72.316313
307514,SIROHI,24.572984,72.519743
307515,JALOR,24.838684,72.467236
307801,SIROHI,24.993467,72.717105
307802,SIROHI,24.865911,72.502735
307803,JALOR,24.99965,72.05025
311001,BHILWARA,25.3551111,74.6429167
311011,BHILWARA,25.294942,74.721987
311021,BHILWARA,25.88101,74.59595
311022,BHILWARA,25.821137,74.726155
311023,BHILWARA,25.803369,74.8097653
311024,BHILWARA,25.53062,74.604228
311025,BHILWARA,25.239318,74.824394
311026,BHILWARA,25.538182,74.441042
311030,BHILWARA,25.771967,74.581043
311201,BHILWARA,25.586215,75.22332
311202,BHILWARA,25.539976,75.156347
311203,BHILWARA,25.570441,75.316373
311204,BHILWARA,25.861381,74.426998
311301,BHILWARA,25.770089,74.28542
311302,BHILWARA,25.3017492,74.379265
311401,BHILWARA,25.449168,74.754981
311402,BHILWARA,25.249456,74.8521672
311403,BHILWARA,25.434079,74.474323
311404,BHILWARA,25.57482,74.829769
311407,BHILWARA,25.803348,74.868213
311408,BHILWARA,25.563067,74.768164
311601,BHILWARA,25.33681,74.959265
311602,BHILWARA,25.1539,75.25415
311603,BHILWARA,25.525552,74.955908
311604,BHILWARA,25.662909,74.761561
311605,BHILWARA,25.423611,75.151649
311606,BHILWARA,25.6009204,75.4723341
311801,BHILWARA,25.293651,74.316888
311802,BHILWARA,25.343458,74.526454
311803,BHILWARA,25.41168,74.14085
311804,BHILWARA,25.484036,75.148691
311805,BHILWARA,25.281328,74.158541
311806,BHILWARA,25.205862,74.183614
312001,CHITTAURGARH,24.8881111,74.6221389
312021,CHITTAURGARH,24.842565,75.101994
312022,CHITTAURGARH,23.217467,74.104156
312023,CHITTAURGARH,24.937969,74.626221
312024,CHITTAURGARH,24.770525,74.43815
312025,CHITTAURGARH,24.888744,74.626922
312027,CHITTAURGARH,24.594867,74.414456
312201,CHITTAURGARH,21.716712,72.959344
312202,CHITTAURGARH,24.839864,74.326487
312203,CHITTAURGARH,24.990439,74.367657
312204,CHITTAURGARH,24.808628,74.223802
312205,CHITTAURGARH,24.696513,74.195187
312206,CHITTAURGARH,25.124161,74.493656
312207,CHITTAURGARH,24.862232,74.443874
312401,CHITTAURGARH,24.354579,74.365617
312402,CHITTAURGARH,24.290537,74.57562
312403,CHITTAURGARH,24.400383,74.528847
312404,CHITTAURGARH,24.473058,74.342618
312601,CHITTAURGARH,24.628564,74.634059
312602,CHITTAURGARH,24.672121,74.530216
312603,CHITTAURGARH,24.608676,74.490661
312604,PRATAPGARH,24.421466,74.806845
312605,PRATAPGARH,24.721478,75.84468
312606,CHITTAURGARH,24.666565,74.9075
312612,CHITTAURGARH,24.811262,74.684778
312613,CHITTAURGARH,24.670118,74.766254
312614,CHITTAURGARH,24.504879,74.549258
312615,PRATAPGARH,23.878666,74.872169
312616,PRATAPGARH,24.190136,74.633989
312617,CHITTAURGARH,25.1131667,72.8190278
312619,PRATAPGARH,23.664811,74.86983
312620,CHITTAURGARH,24.8827778,74.6225
312622,CHITTAURGARH,24.756,74.6062778
312623,PRATAPGARH,24.479593,74.21353
312624,PRATAPGARH,23.672998,74.631522
312625,PRATAPGARH,24.084775,74.408933
312626,PRATAPGARH,24.3389444,73.6609722
312627,CHITTAURGARH,,
312628,PRATAPGARH,,
312629,CHITTAURGARH,23.918674,74.708791
312901,CHITTAURGARH,25.078496,74.492798
313001,UDAIPUR,24.62,73.71
313002,UDAIPUR,24.56725,73.7262778
313003,UDAIPUR,24.56,73.76
313004,UDAIPUR,24.5915278,73.6918611
313011,UDAIPUR,24.8,73.59
313022,UDAIPUR,24.62,73.94
313024,UDAIPUR,24.5993611,73.8162222
313026,UDAIPUR,24.03,73.98
313027,UDAIPUR,24.2,74.04
313031,UDAIPUR,24.47,73.58
313038,UDAIPUR,24.06,74.04
313201,UDAIPUR,24.68,73.81
313202,RAJSAMAND,24.77,73.76
313203,UDAIPUR,24.76,73.98
313204,UDAIPUR,24.84,73.85
313205,UDAIPUR,24.8,74.06
313206,UDAIPUR,24.89,74.02
313207,RAJSAMAND,25.0281111,74.2527778
313211,RAJSAMAND,24.93,74.1
313301,RAJSAMAND,25.17,73.88
313321,RAJSAMAND,25,73.59
313322,UDAIPUR,24.85,73.63
313323,RAJSAMAND,24.99,73.88
313324,RAJSAMAND,25.08,73.84
313325,RAJSAMAND,24.97,73.55
313327,RAJSAMAND,24.7455278,73.6176944
313328,RAJSAMAND,24.80075,73.8675
313329,RAJSAMAND,25.04,74.15
313330,RAJSAMAND,25.07,73.78
313331,RAJSAMAND,25.48,73.87
313332,RAJSAMAND,25.3,73.87
313333,RAJSAMAND,25.31,73.79
313334,RAJSAMAND,25.22,73.8
313341,RAJSAMAND,25.6619722,74.0223056
313342,RAJSAMAND,25.04,73.88
313601,UDAIPUR,24.69,74.03
313602,UDAIPUR,24.54,74
313603,UDAIPUR,24.58,74.15
313604,UDAIPUR,24.5,74.19
313701,UDAIPUR,24.24,73.38
313702,UDAIPUR,24.24,73.48
313703,UDAIPUR,24.44,73.97
313704,UDAIPUR,25.01,73.45
313705,UDAIPUR,24.75,73.53
313706,UDAIPUR,24.33,74.12
313708,UDAIPUR,24.71,73.22
313801,UDAIPUR,24.28,73.67
313802,UDAIPUR,24.1,73.62
313803,UDAIPUR,24.06,73.48
313804,UDAIPUR,23.9,73.43
313805,UDAIPUR,23.96,73.74
313806,UDAIPUR,24.0030093,73.7580733
313901,UDAIPUR,24.35,73.68
313902,UDAIPUR,24.14,74.05
313903,UDAIPUR,24.07,73.86
313904,UDAIPUR,24.21,73.82
313905,UDAIPUR,24.24,73.95
313906,UDAIPUR,24.43,73.33
314001,DUNGARPUR,24.519111,72.095053
314011,DUNGARPUR,23.882296,73.66539
314021,DUNGARPUR,23.95282,74.040213
314022,DUNGARPUR,23.936974,74.189043
314023,DUNGARPUR,23.755723,73.976024
314024,DUNGARPUR,23.8507222,73.71
314025,DUNGARPUR,23.677756,74.05755
314026,DUNGARPUR,23.5231667,74.0020833
314027,DUNGARPUR,23.60475,73.9803056
314028,DUNGARPUR,23.813986,73.941656
314029,DUNGARPUR,23.746529,73.89636
314030,DUNGARPUR,23.456714,73.88013
314031,DUNGARPUR,23.588048,74.059331
314032,DUNGARPUR,23.789418,74.073944
314034,DUNGARPUR,23.938378,73.977126
314035,DUNGARPUR,23.520766,73.938921
314036,DUNGARPUR,23.924276,73.821516
314037,DUNGARPUR,23.688282,73.800734
314038,DUNGARPUR,23.910624,74.047551
314401,DUNGARPUR,23.663918,73.879934
314402,DUNGARPUR,23.640915,73.722777
314403,DUNGARPUR,23.577575,73.702641
314404,DUNGARPUR,23.708393,73.691881
314406,DUNGARPUR,23.536454,73.86837
314801,DUNGARPUR,23.791611,73.540272
314804,DUNGARPUR,23.828712,73.678994
321001,BHARATPUR,77.206,77.627
321021,BHARATPUR,27.265,77.539
321022,BHARATPUR,27.689277,77.220397
321023,BHARATPUR,27.725594,77.279588
321024,BHARATPUR,27.516103,77.04925
321025,BHARATPUR,27.311,77.507
321026,BHARATPUR,27.1569167,77.2924167
321028,BHARATPUR,27.092,77.292
321201,BHARATPUR,27.284866,77.341057
321202,BHARATPUR,27.368897,77.40708
321203,BHARATPUR,27.5285,77.251292
321204,BHARATPUR,27.66308,77.069558
321205,BHARATPUR,26.961986,77.415689
321206,BHARATPUR,27.356758,77.243389
321301,BHARATPUR,27.023,77.418
321302,BHARATPUR,27.068,77.375508
321303,BHARATPUR,27.179,77.323
321401,BHARATPUR,26.978087,77.278047
321402,BHARATPUR,26.983888,77.367482
321403,BHARATPUR,26.945638,77.53026
321404,BHARATPUR,26.999567,77.681751
321405,BHARATPUR,26.771208,77.372246
321406,BHARATPUR,27.031955,77.105367
321407,BHARATPUR,27.128218,77.08255
321408,BHARATPUR,27.030535,77.133207
321409,BHARATPUR,26.915629,77.078593
321410,BHARATPUR,26.934326,77.370057
321411,BHARATPUR,26.914811,77.119775
321601,BHARATPUR,27.634295,77.04925
321602,BHARATPUR,27.226121,77.166397
321605,ALWAR,27.318328,76.955664
321606,ALWAR,27.189787,76.970067
321607,ALWAR,31.709871,76.36203
321608,DAUSA,27.000486,76.892275
321609,DAUSA,27.199924,76.863448
321610,KARAULI,26.975579,76.827407
321611,KARAULI,26.876636,76.942725
321612,DAUSA,27.016378,76.938379
321613,DAUSA,26.739159,76.123605
321614,BHARATPUR,27.234156,77.093726
321615,BHARATPUR,27.113158,76.984468
321633,ALWAR,27.492547,76.172577
321642,BHARATPUR,26.979227,77.673655
322001,SAWAI MADHOPUR,26.047723,76.419664
322021,SAWAI MADHOPUR,26.0000833,75.3631111
322023,SAWAI MADHOPUR,26.199914,76.172577
322024,SAWAI MADHOPUR,26.26735,76.360834
322025,SAWAI MADHOPUR,27.216253,77.052129
322026,SAWAI MADHOPUR,25.932767,76.3821
322027,SAWAI MADHOPUR,26.12381,76.365899
322028,SAWAI MADHOPUR,26.204681,76.462093
322029,SAWAI MADHOPUR,26.088693,76.430277
322030,SAWAI MADHOPUR,26.321872,76.326099
322033,KARAULI,26.183419,76.727882
322034,SAWAI MADHOPUR,26.167722,76.438955
322201,SAWAI MADHOPUR,26.4865278,76.7414167
322202,SAWAI MADHOPUR,26.441586,76.762507
322203,KARAULI,26.295613,76.719222
322204,KARAULI,26.663719,76.785587
322205,SAWAI MADHOPUR,26.638789,76.921091
322211,SAWAI MADHOPUR,26.5584167,76.5588056
322212,SAWAI MADHOPUR,36.101158,115.13169
322213,KARAULI,42.35054,83.062493
322214,SAWAI MADHOPUR,26.425206,76.550991
322215,KARAULI,26.675761,76.686049
322216,KARAULI,26.720484,76.774048
322218,KARAULI,26.328821,76.74569
322219,KARAULI,26.510225,76.792077
322220,KARAULI,26.724919,76.851916
322230,KARAULI,26.796806,76.941057
322234,KARAULI,26.718121,76.960122
322236,KARAULI,26.773737,77.083597
322238,KARAULI,26.825789,76.821279
322240,DAUSA,28.873728,77.333878
322241,KARAULI,26.589478,77.108244
322242,KARAULI,26.621868,77.216642
322243,KARAULI,26.7353,77.5417
322249,KARAULI,26.385059,77.090981
322251,KARAULI,26.865673,76.88795
322252,KARAULI,26.94793,76.793201
322254,KARAULI,26.82234,76.903801
322255,KARAULI,26.424171,76.870655
322701,SAWAI MADHOPUR,26.147271,76.346362
322702,SAWAI MADHOPUR,26.130106,76.101034
322703,SAWAI MADHOPUR,26.178184,76.065644
322704,SAWAI MADHOPUR,26.2008889,76.0325278
323001,BUNDI,26.112256,82.036627
323021,BUNDI,25.316072,75.731567
323022,BUNDI,24.823993,71.696352
323023,BUNDI,25.541278,75.454865
323024,BUNDI,25.41619,75.277072
323025,BUNDI,25.63894,75.462147
323026,BUNDI,26.81426,75.288737
323301,BUNDI,25.439242,75.975352
323303,CHITTAURGARH,24.7274722,74.3231111
323304,CHITTAURGARH,24.938604,75.382433
323305,CHITTAURGARH,24.8827778,74.6225
323307,CHITTAURGARH,24.852094,75.511748
323601,BUNDI,25.2997778,75.9351944
323602,BUNDI,25.366826,76.03629
323603,BUNDI,25.563564,76.097382
323613,BUNDI,27.88731,75.76622
323614,BUNDI,25.707285,76.214596
323615,BUNDI,26.1188333,75.7189444
323616,BUNDI,25.4383333,76.17
323801,BUNDI,26.279995,73.011657
323802,BUNDI,25.682387,75.795284
323803,BUNDI,25.473176,25.473176
324001,KOTA,25.21,75.86
324002,KOTA,25.17,75.9
324003,KOTA,25.15555556,75.8711111
324004,KOTA,25.1325,75.8941667
324005,KOTA,25.1427778,75.8533333
324006,KOTA,25.1877778,75.8419444
324007,KOTA,25.1638333,75.8609167
324008,KOTA,25.2,75.8
324009,KOTA,24.632217,75.89043
324010,KOTA,25.02,75.69
325001,KOTA,25.1,76.04
325003,KOTA,24.94,75.93
325004,KOTA,25.44,76.36
325009,KOTA,25.75,76.43
325201,KOTA,25.22,75.99
325202,BARAN,25.91,76.27
325203,KOTA,25.14,76.12
325204,KOTA,24.47,76.63
325205,BARAN,25.1,76.56
325206,BARAN,25.24,76.28
325207,KOTA,25.21,77.04
325208,KOTA,25.58,76.31
325209,BARAN,25.13,76.34
325214,KOTA,25.4450833,76.4409722
325215,BARAN,25.34,76.63
325216,BARAN,24.57,76.83
325217,BARAN,25.14,77.38
325218,BARAN,24.94,76.6
325219,BARAN,24.81,76.77
325220,BARAN,24.75,76.79
325221,BARAN,24.62,76.71
325222,BARAN,25.18,76.49
325223,BARAN,24.79,76.53
325224,BARAN,24.86,76.89
325601,KOTA,25.21,76.08
325602,KOTA,24.93,76.09
326001,JHALAWAR,24.564966,76.337912
326021,JHALAWAR,24.32256,76.059358
326022,JHALAWAR,24.22006,76.211677
326023,JHALAWAR,24.41,76.56
326033,JHALAWAR,24.387728,76.460445
326034,JHALAWAR,24.15,76.03
326035,JHALAWAR,24.6436111,76.417
326036,JHALAWAR,24.3,76.15
326037,JHALAWAR,24.721058,76.298681
326038,JHALAWAR,24.805856,76.393249
326039,JHALAWAR,24.003041,75.75469
326501,JHALAWAR,24.31,76.42
326502,JHALAWAR,24.434634,75.913626
326512,JHALAWAR,24.13,75.87
326513,JHALAWAR,24.27,75.92
326514,JHALAWAR,27.727579,76.147024
326515,JHALAWAR,23.9819722,75.62875
326516,JHALAWAR,24.881522,75.721564
326517,KOTA,24.82,76.17
326518,KOTA,25,76.11
326519,KOTA,24.66,76
326520,KOTA,24.74,75.92
326529,KOTA,24.632217,75.89043
326530,KOTA,24.6474722,76.0438333
327001,BANSWARA,23.620294,74.651754
327021,BANSWARA,23.830967,74.28982
327022,BANSWARA,23.564691,74.165099
327023,BANSWARA,23.7124,74.319154
327024,BANSWARA,23.59125,74.1755
327025,BANSWARA,23.66145,74.232606
327026,BANSWARA,23.66213,74.506777
327027,BANSWARA,23.864633,74.461355
327031,BANSWARA,23.358782,74.093256
327032,BANSWARA,23.468755,74.029304
327034,BANSWARA,23.547168,74.191518
327601,BANSWARA,23.260354,74.162163
327602,BANSWARA,23.293703,74.339333
327603,BANSWARA,23.419048,74.297154
327604,BANSWARA,23.418254,74.317688
327605,BANSWARA,23.785354,74.168408
327606,BANSWARA,23.323775,74.717612
327801,BANSWARA,23.238248,74.41555
328001,SAWAI MADHOPUR,26.747535,77.903294
328021,SAWAI MADHOPUR,26.608986,77.614696
328022,SAWAI MADHOPUR,26.787237,77.599192
328023,SAWAI MADHOPUR,26.909456,77.736624
328024,SAWAI MADHOPUR,26.874383,77.984476
328025,SAWAI MADHOPUR,26.834698,78.147892
328026,SAWAI MADHOPUR,26.497857,77.247834
328027,SAWAI MADHOPUR,26.865157,77.718272
328028,SAWAI MADHOPUR,26.547533,77.760029
328029,SAWAI MADHOPUR,26.742008,78.087344
328030,SAWAI MADHOPUR,26.734688,77.769213
328031,SAWAI MADHOPUR,26.609928,77.501364
328041,SAWAI MADHOPUR,26.721859,77.714238
331001,CHURU,28.410162,74.93403
331021,CHURU,,
331022,CHURU,28.179005,74.470147
331023,CHURU,28.604599,75.193935
331024,SIKAR,28.1011726,74.9972406
331025,JHUNJHUNUN,28.281343,75.303317
331026,JHUNJHUNUN,28.41511,75.274442
331027,JHUNJHUNUN,28.2444444,75.0756389
331028,JHUNJHUNUN,28.363164,75.248635
331029,CHURU,28.429979,75.188099
331031,CHURU,,
331301,CHURU,28.484376,75.581523
331302,CHURU,28.854989,74.777594
331303,CHURU,28.320512,75.469745
331304,CHURU,28.587102,74.986629
331305,CHURU,28.532673,75.441028
331402,CHURU,,
331403,CHURU,28.687479,74.674802
331411,CHURU,28.770584,74.449368
331501,CHURU,,
331502,CHURU,,
331503,CHURU,,
331504,CHURU,,
331505,CHURU,,
331506,CHURU,,
331507,CHURU,,
331517,CHURU,,
331518,CHURU,,
331701,CHURU,28.886239,75.486903
331801,BIKANER,28.3249,73.8977
331802,CHURU,28.094905,74.495056
331803,BIKANER,28.0951,74.0078
331811,BIKANER,28.0921,73.7779
332001,SIKAR,27.6200278,75.1225
332002,SIKAR,27.5473863,75.0552739
332003,SIKAR,27.61627,75.15244
332021,SIKAR,27.5212603,75.1574567
332023,SIKAR,27.4123097,75.1049137
332024,SIKAR,27.6493963,75.1847541
332025,SIKAR,27.454307,74.938414
332026,SIKAR,27.5991298,74.8599175
332027,SIKAR,27.6040281,75.233321
332028,SIKAR,27.5176884,74.7863698
332029,SIKAR,27.6090517,74.7073692
332030,SIKAR,27.4668581,74.825125
332031,SIKAR,27.7302767,75.1621196
332041,SIKAR,27.6644806,74.9997758
332042,SIKAR,27.5992935,75.0713355
332301,SIKAR,27.9553538,75.0196943
332302,SIKAR,28.1419666,74.9026082
332303,SIKAR,27.9741667,75.1262222
332304,SIKAR,27.9697109,74.799533
332305,SIKAR,28.039703,75.0552739
332307,SIKAR,28.1095904,75.0669552
332311,SIKAR,27.88129,74.7629661
332312,SIKAR,27.6901811,74.9537563
